Wellbore name,q_oil,q_gas,q_wat,q_liq,WC,GOR,AVG_WHP_P,AVG_WHT_P,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,ON_STREAM_HRS,delta_P,BB_pred
15/9-F-14 H,4523.0,650031.0,53.0,4576.0,0.0115821678321678,143.71678089763432,93.909,75.642,105.393,35.33169,24.0,163.11200000000002,301.17164721821894
15/9-F-14 H,2517.273896270896,361232.4046292328,2367.081011573082,4884.354907843977,0.4846251053074979,143.5014303228443,56.486,87.134,106.235,42.99535,23.33,186.489,346.09531052742625
15/9-F-14 H,1949.0,297693.0,3614.0,5563.0,0.6496494697105878,152.7414058491534,38.544,91.992,105.313,100.0,24.0,204.882,389.15711897035294
15/9-F-14 H,956.0,149822.0,3514.0,4470.0,0.7861297539149888,156.71757322175733,33.123,86.964,101.206,77.21861,24.0,209.276,349.53489612307453
15/9-F-14 H,528.0,73056.0,4107.0,4635.0,0.886084142394822,138.36363636363637,32.048,84.986,100.083,100.0,24.0,221.397,362.8549619005518
15/9-F-14 H,302.1818181818182,45012.0,3177.818181818182,3480.0,0.913166144200627,148.956678700361,31.215,87.735,99.48,100.0,22.0,232.503,325.2198062239019
15/9-F-14 H,139.0,22037.0,2831.0,2970.0,0.9531986531986532,158.53956834532374,30.346,84.397,99.512,80.35385,24.0,238.479,314.71867104507754
15/9-F-14 H,2759.0,404995.0,6.0,2765.0,0.0021699819168173,146.7905038057267,96.437,73.848,104.472,29.78664,24.0,155.418,234.87501690743267
15/9-F-14 H,442.0,66220.0,3288.0,3730.0,0.8815013404825738,149.81900452488688,31.634,89.578,99.913,100.0,24.0,229.558,330.2843485838223
15/9-F-14 H,211.0,31634.0,3141.0,3352.0,0.9370525059665872,149.92417061611374,30.432,88.641,99.506,100.0,24.0,236.47100000000003,323.46316818264785
15/9-F-14 H,1023.0,161527.0,2637.0,3660.0,0.7204918032786886,157.89540566959923,32.546,86.483,102.223,100.0,24.0,196.628,315.805055165345
15/9-F-14 H,742.7301022676746,116283.14806580704,3995.375722543353,4738.105824811028,0.8432432432432432,156.5617816091954,35.766,86.205,100.708,64.9572,22.49,213.82,364.07854319902356
15/9-F-14 H,1624.0,252977.0,4116.0,5740.0,0.7170731707317073,155.77401477832512,39.773,89.989,103.915,65.18049,24.0,207.592,402.1484413185384
15/9-F-14 H,1106.0,173350.0,2706.0,3812.0,0.7098635886673662,156.73598553345388,33.241,86.745,102.556,100.0,24.0,194.989,320.0708182015543
15/9-F-14 H,877.0,143216.0,3417.0,4294.0,0.7957615277130881,163.30216647662485,32.072,88.515,100.827,100.0,24.0,210.551,343.3939783964968
15/9-F-14 H,448.0,65655.0,3216.0,3664.0,0.8777292576419214,146.55133928571428,31.422,88.253,100.11,97.91667,24.0,226.992,327.9920772212439
15/9-F-14 H,211.0,30954.0,3350.0,3561.0,0.9407469811850604,146.70142180094786,30.41,88.286,99.54,100.0,24.0,235.326,329.82646843211893
15/9-F-14 H,103.0,16309.0,2881.0,2984.0,0.9654825737265416,158.3398058252427,31.493,88.795,99.872,43.16555,24.0,239.077,316.07689525003144
15/9-F-14 H,3115.0,442143.0,2796.0,5911.0,0.4730164100828963,141.93996789727126,46.895,90.299,106.456,61.31323,24.0,185.226,396.4694735509066
15/9-F-14 H,1691.0,263461.0,4049.0,5740.0,0.7054006968641114,155.80189237137787,41.079,90.288,104.222,61.07773,24.0,205.145,401.4554648434537
15/9-F-14 H,1171.0,183924.0,2462.0,3633.0,0.6776768510872557,157.065755764304,32.646,86.754,103.19,100.0,24.0,188.688,311.73839833970146
15/9-F-14 H,1004.0,160085.0,3531.0,4535.0,0.7786108048511576,159.44721115537848,32.513,88.449,101.007,100.0,24.0,209.749,351.5300234350164
15/9-F-14 H,585.0,81565.0,3691.0,4276.0,0.8631898971000935,139.42735042735043,31.669,88.252,100.02,100.0,24.0,224.947,347.58672472800424
15/9-F-14 H,267.0,38421.0,3438.0,3705.0,0.9279352226720649,143.8988764044944,30.74,88.504,99.668,100.0,24.0,235.771,333.20068948383937
15/9-F-14 H,92.0,14880.0,2814.0,2906.0,0.9683413626978664,161.7391304347826,31.55,88.131,99.599,43.03706,24.0,238.995,314.4062215496995
15/9-F-14 H,3277.0,463759.0,907.0,4184.0,0.2167782026768642,141.5193774794019,70.019,82.796,105.49,37.30387,24.0,162.974,298.49538678167505
15/9-F-14 H,1620.0,251645.0,4114.0,5734.0,0.7174747122427625,155.33641975308643,44.206,89.263,103.287,51.98583,24.0,204.028,401.7574127331726
15/9-F-14 H,813.0,122664.0,3195.0,4008.0,0.7971556886227545,150.87822878228783,32.128,88.492,100.388,100.0,24.0,215.147,333.1821460648637
15/9-F-14 H,358.0,63995.0,3081.0,3439.0,0.8958999709217796,178.75698324022346,30.92,88.592,99.548,99.80907,24.0,229.361,322.30006508187586
15/9-F-14 H,2083.0,319246.0,3647.0,5730.0,0.6364746945898778,153.2626020163226,39.474,87.792,105.68,100.0,24.0,201.904,397.4306154081391
15/9-F-14 H,1420.8,222485.4857142857,3613.714285714286,5034.5142857142855,0.7177880686461455,156.59169884169884,44.915,79.071,102.671,43.74017,17.5,204.441,369.1207395248713
15/9-F-14 H,1039.0,167658.0,3322.0,4361.0,0.7617518917679431,161.36477382098172,34.966,88.175,101.418,63.23328,24.0,206.67,343.53418656236
15/9-F-14 H,406.43915003219576,64283.83773341919,2872.891178364456,3279.330328396652,0.8760603204524033,158.16349809885932,37.193,80.419,100.032,49.12223,15.53,223.327,316.52453750910377
15/9-F-14 H,314.0,51228.0,3380.0,3694.0,0.9149972929074174,163.1464968152866,31.913,86.913,99.629,100.0,24.0,230.001,331.7378557329869
15/9-F-14 H,159.0,24816.0,3002.0,3161.0,0.9496994621955076,156.0754716981132,27.458,86.481,99.529,100.0,24.0,237.389,319.3112100776353
15/9-F-14 H,4377.0,625510.0,153.0,4530.0,0.033774834437086,142.9083847384053,101.346,81.079,105.438,34.30717,24.0,167.402,298.2700533185423
15/9-F-14 H,2222.7272727272725,309902.72727272724,3373.6363636363635,5596.363636363636,0.6028265107212476,139.42453987730062,59.41,89.231,106.329,39.41237,17.6,191.878,386.58553122694775
15/9-F-14 H,1976.0,302037.0,3532.0,5508.0,0.6412490922294843,152.85273279352228,38.196,91.676,104.982,100.0,24.0,204.785,385.9907611399088
15/9-F-14 H,1248.0,190390.0,2029.0,3277.0,0.6191638693927373,152.55608974358975,38.305,84.999,104.592,44.98082,24.0,181.016,296.3308337840435
15/9-F-14 H,946.0,150920.0,3365.0,4311.0,0.7805613546740895,159.53488372093022,32.127,88.483,101.02,100.0,24.0,210.17,342.97025210732386
15/9-F-14 H,610.0,89336.0,3846.0,4456.0,0.8631059245960503,146.45245901639345,32.284,86.216,99.999,100.0,24.0,221.327,354.33195720409526
15/9-F-14 H,273.0,40631.0,3557.0,3830.0,0.9287206266318538,148.83150183150184,30.961,86.535,99.65,100.0,24.0,233.49,337.2142763726099
15/9-F-14 H,138.0,22383.0,3233.0,3371.0,0.9590625927024622,162.19565217391303,28.356,88.916,99.622,100.0,24.0,239.413,325.74462953008856
15/9-F-14 H,4526.0,650523.0,58.0,4584.0,0.012652705061082,143.7302253645603,94.425,77.901,105.393,35.32299,24.0,163.09299999999996,300.9937493370237
15/9-F-14 H,2549.0,357687.0,2415.0,4964.0,0.4865028203062047,140.32444095723812,57.393,88.679,106.233,42.89603,24.0,186.037,349.36990636825703
15/9-F-14 H,1942.0,296842.0,3612.0,5554.0,0.6503420957868203,152.85375901132852,38.544,92.258,105.3,100.0,24.0,204.913,388.7234594036162
15/9-F-14 H,1707.428571428571,266573.14285714284,4342.285714285715,6049.714285714286,0.7177670728251629,156.12550200803213,49.154,51.057,101.817,48.65461,14.0,215.432,421.65735217999355
15/9-F-14 H,955.0,148848.0,3078.0,4033.0,0.7632035705430201,155.86178010471204,33.112,86.238,101.199,77.11667,24.0,209.35,331.6685956259442
15/9-F-14 H,526.0,70253.0,3780.0,4306.0,0.8778448676265675,133.56083650190115,32.058,84.54,100.089,100.0,24.0,221.588,349.86085204531787
15/9-F-14 H,173.72262773722628,25491.970802919703,2299.2700729927005,2472.9927007299266,0.9297520661157026,146.73949579831933,33.404,83.282,99.444,53.83705,16.44,233.264,301.51993274325616
15/9-F-14 H,159.0,24555.0,3107.0,3266.0,0.951316595223515,154.43396226415095,27.559,88.24,99.553,100.0,24.0,237.748,322.24964684254695
15/9-F-14 H,2732.0,400145.0,6.0,2738.0,0.0021913805697589,146.46595900439235,96.499,74.985,104.469,29.783,24.0,155.416,233.9351381415261
15/9-F-14 H,2388.0,343058.0,3391.0,5779.0,0.5867797196746842,143.65912897822446,49.898,92.323,106.685,59.63369,24.0,201.015,395.44047248302087
15/9-F-14 H,1081.0,170336.0,2643.0,3724.0,0.7097207303974221,157.572617946346,32.625,86.554,102.216,100.0,24.0,196.753,317.11470405326867
15/9-F-14 H,777.1559109080524,88217.47572815533,3396.459166190748,4173.615077098801,0.8137931034482758,113.51322751322752,32.091,87.904,100.809,73.72737,17.51,214.279,340.45185471364385
15/9-F-14 H,110.6086956521739,18463.304347826088,3111.6521739130435,3222.260869565217,0.9656735751295336,166.92452830188682,28.371,86.016,99.61,100.0,23.0,239.225,322.2256357061487
15/9-F-14 H,4029.0,553346.0,260.0,4289.0,0.0606201911867568,137.34077934971458,68.638,80.521,105.394,41.30152,24.0,157.378,293.0341439955159
15/9-F-14 H,2755.0,394519.0,2703.0,5458.0,0.4952363503114694,143.2010889292196,46.66,92.132,106.74,71.18004,24.0,198.739,373.8688578193756
15/9-F-14 H,1621.0,252540.0,4111.0,5732.0,0.7172016748080949,155.79272054287478,39.874,91.292,103.904,65.11175,24.0,207.576,401.63001559332827
15/9-F-14 H,1117.0,174678.0,2729.0,3846.0,0.7095683827353094,156.38137869292748,32.707,86.983,102.561,100.0,24.0,194.795,321.2122291720543
15/9-F-14 H,875.0,144123.0,3452.0,4327.0,0.7977813727755951,164.712,32.026,87.629,100.833,100.0,24.0,210.939,344.83088894794116
15/9-F-14 H,449.0,66422.0,3444.0,3893.0,0.8846647829437452,147.93318485523386,31.522,88.845,100.119,100.0,24.0,226.981,335.83773503447975
15/9-F-14 H,206.0,30106.0,3334.0,3540.0,0.9418079096045198,146.14563106796118,30.33,87.854,99.537,97.91667,24.0,235.325,329.29861960557497
15/9-F-14 H,102.0,16199.0,2878.0,2980.0,0.9657718120805368,158.81372549019608,31.444,88.787,99.882,43.18984,24.0,239.05300000000005,316.0006017884949
15/9-F-14 H,2845.0,423344.0,2794.0,5639.0,0.495477921617308,148.80281195079087,49.779,91.54,106.315,55.39872,24.0,190.814,383.61575710792846
15/9-F-14 H,1798.0,281959.0,4551.0,6349.0,0.7168057961883761,156.81813125695217,36.796,90.094,103.225,100.0,24.0,207.489,435.0828442691615
15/9-F-14 H,1015.0,159577.0,3505.0,4520.0,0.7754424778761062,157.21871921182267,32.486,86.665,101.0,100.0,24.0,210.109,350.8154727919451
15/9-F-14 H,583.0,80823.0,3671.0,4254.0,0.8629525152797367,138.6329331046312,31.687,88.992,100.018,100.0,24.0,225.02,346.7471595243795
15/9-F-14 H,266.0,38222.0,3407.0,3673.0,0.9275796351756058,143.69172932330827,30.663,87.848,99.663,100.0,24.0,235.819,332.19788357069785
15/9-F-14 H,93.0,14693.0,2789.0,2882.0,0.9677307425399028,157.98924731182797,31.372,87.84,99.601,43.13353,24.0,239.105,313.79821903330287
15/9-F-14 H,4306.0,599142.0,692.0,4998.0,0.1384553821528611,139.14119832791454,63.472,85.056,105.609,42.74784,24.0,163.435,329.4025733135218
15/9-F-14 H,1627.0,253630.0,4128.0,5755.0,0.7172893136403128,155.88813767670558,44.054,87.809,103.278,52.03552,24.0,204.073,402.9847972595317
15/9-F-14 H,702.0,121222.0,3345.0,4047.0,0.8265381764269829,172.6809116809117,32.124,89.191,100.171,100.0,24.0,214.957,336.54196334459044
15/9-F-14 H,320.0,52095.0,3423.0,3743.0,0.9145070798824472,162.796875,32.0,87.985,99.631,100.0,24.0,230.02,333.217002390762
15/9-F-14 H,159.0,24475.0,3008.0,3167.0,0.9497947584464792,153.9308176100629,27.265,84.662,99.529,97.91667,24.0,237.435,319.51514527801976
15/9-F-14 H,4418.0,626562.0,107.0,4525.0,0.023646408839779,141.82028066998643,101.293,78.118,105.443,34.28067,24.0,167.851,297.9553152498654
15/9-F-14 H,1969.0,301394.0,3544.0,5513.0,0.6428441864683475,153.06957846622652,38.226,91.92,104.965,100.0,24.0,204.913,386.3156247204874
15/9-F-14 H,1248.0,190194.0,2032.0,3280.0,0.6195121951219512,152.39903846153845,38.162,85.37,104.561,45.22545,24.0,181.118,296.4228439644282
15/9-F-14 H,944.0,150922.0,3372.0,4316.0,0.7812789620018535,159.875,32.124,88.331,101.027,100.0,24.0,210.144,343.2188135147655
15/9-F-14 H,617.0,89928.0,3841.0,4458.0,0.8615971287572902,145.75040518638573,32.31,87.649,99.993,100.0,24.0,221.528,354.2480986454803
15/9-F-14 H,272.0,41484.0,3547.0,3819.0,0.928777166797591,152.51470588235293,30.849,86.513,99.649,100.0,24.0,233.648,336.8480008291948
15/9-F-14 H,140.0,22436.0,3242.0,3382.0,0.9586043761088112,160.25714285714287,28.619,89.06,99.633,100.0,24.0,239.605,326.02288576034726
15/9-F-14 H,4209.308885754584,610835.5430183357,66.00846262341327,4275.3173483779965,0.015439429928741,145.1154000804182,94.973,79.852,105.387,33.74774,14.18,163.464,287.3174778839892
15/9-F-14 H,2393.0,335621.0,2352.0,4745.0,0.4956796628029504,140.25114918512327,60.227,88.713,106.198,40.236,24.0,186.03,340.0630942163011
15/9-F-14 H,1947.0,297417.0,3624.0,5571.0,0.650511577813678,152.75654853620955,38.613,91.704,105.288,100.0,24.0,204.613,389.6361912177625
15/9-F-14 H,1721.0,262935.0,3807.0,5528.0,0.6886758321273516,152.7803602556653,42.192,84.298,102.71,74.74411,24.0,202.672,390.2201082868117
15/9-F-14 H,956.0,149035.0,3069.0,4025.0,0.7624844720496894,155.89435146443515,33.111,85.86,101.192,77.04036,24.0,209.411,331.3560702237663
15/9-F-14 H,556.0,77748.0,3922.0,4478.0,0.8758374274229567,139.83453237410072,32.011,84.334,100.095,100.0,24.0,221.645,356.11832308770613
15/9-F-14 H,310.0,45590.0,3117.0,3427.0,0.9095418733586228,147.06451612903226,31.324,86.603,99.466,100.0,24.0,231.8,323.4303774316668
15/9-F-14 H,152.0,23739.0,3086.0,3238.0,0.9530574428659666,156.17763157894737,27.477,86.427,99.553,100.0,24.0,237.891,321.64573388046824
15/9-F-14 H,2763.0,405191.0,6.0,2769.0,0.0021668472372697,146.6489323199421,96.583,75.898,104.496,29.80663,24.0,155.368,234.5907545994558
15/9-F-14 H,395.0,59087.0,3325.0,3720.0,0.8938172043010753,149.5873417721519,31.606,89.18,99.962,91.18342,24.0,229.065,330.9411949684837
15/9-F-14 H,210.0,30633.0,3638.0,3848.0,0.9454261954261954,145.87142857142857,30.747,88.193,99.566,100.0,24.0,237.002,339.070719598095
15/9-F-14 H,2475.1304347826085,349430.60869565216,2562.782608695652,5037.91304347826,0.5086992543496273,141.1766441821248,54.09,89.245,106.358,45.70987,23.0,185.684,354.3194901487026
15/9-F-14 H,1822.0,281525.0,4039.0,5861.0,0.6891315475174885,154.51427003293085,40.899,90.154,104.597,64.79815,24.0,203.947,406.80525033372237
15/9-F-14 H,1268.0,195977.0,2201.0,3469.0,0.6344767944652637,154.55599369085172,36.127,86.756,103.903,58.87948,24.0,184.512,303.21918632063336
15/9-F-14 H,961.2946729602156,155166.55428186108,3759.406608226568,4720.701281186784,0.7963661295851903,161.41414141414143,35.013,85.458,101.018,58.93317,14.83,209.17,360.3809548740947
15/9-F-14 H,401.0,64425.0,3475.0,3876.0,0.8965428276573787,160.66084788029926,35.507,86.731,99.885,89.79247,24.0,225.114,336.1234811256805
15/9-F-14 H,261.0,34984.0,3476.0,3737.0,0.93015788065293,134.03831417624522,30.814,86.812,99.659,100.0,24.0,234.64,334.45687950272037
15/9-F-14 H,109.0,18095.0,3100.0,3209.0,0.9660330320972266,166.0091743119266,28.428,86.608,99.609,100.0,24.0,239.202,321.90087443080347
15/9-F-14 H,4024.0,553235.0,288.0,4312.0,0.0667903525046382,137.48384691848906,68.813,81.615,105.404,41.2561,24.0,157.676,294.1259709742431
15/9-F-14 H,2535.0,361766.0,2162.0,4697.0,0.4602938045560996,142.7084812623274,49.068,92.221,106.718,65.78377,24.0,198.907,335.8931820256951
15/9-F-14 H,1619.0,252524.0,4115.0,5734.0,0.7176491105685385,155.97529339098207,39.856,90.57,103.893,65.12518,24.0,207.672,401.8306272370647
15/9-F-14 H,1127.0,175583.0,2733.0,3860.0,0.7080310880829016,155.79680567879325,32.716,86.769,102.551,100.0,24.0,194.901,321.6045833816721
15/9-F-14 H,876.0,143893.0,3494.0,4370.0,0.7995423340961099,164.26141552511416,32.061,86.975,100.844,100.0,24.0,211.195,346.6257208551465
15/9-F-14 H,416.0,61206.0,3585.0,4001.0,0.8960259935016246,147.12980769230768,31.525,88.745,99.352,100.0,24.0,226.043,340.31473115456254
15/9-F-14 H,210.0,30888.0,3695.0,3905.0,0.9462227912932138,147.0857142857143,30.323,87.692,99.529,97.91667,24.0,235.278,340.97928914386256
15/9-F-14 H,102.0,16268.0,2897.0,2999.0,0.9659886628876292,159.49019607843138,31.489,88.691,99.891,43.26818,24.0,239.078,316.4882559937799
15/9-F-14 H,701.0,105637.0,3754.0,4455.0,0.8426487093153759,150.69472182596292,32.169,88.335,100.149,100.0,24.0,219.056,352.78706307483253
15/9-F-14 H,436.2647325475975,67951.7679057117,2480.5077062556666,2916.772438803264,0.8504289444237225,155.75810473815463,35.044,82.469,99.438,70.64551,22.06,231.132,304.8161673187908
15/9-F-14 H,180.0,27589.0,3018.0,3198.0,0.9437148217636022,153.2722222222222,29.055,86.592,99.529,100.0,24.0,237.306,319.8069303988269
15/9-F-14 H,5123.0,733730.0,3.0,5126.0,0.000585251658213,143.22272106187782,57.421,78.953,105.145,52.52527,24.0,151.72400000000002,330.6024233418285
15/9-F-14 H,2825.0,420324.0,2527.0,5352.0,0.4721599402092675,148.78725663716816,49.178,90.044,106.322,56.66901,24.0,191.541,367.897875141726
15/9-F-14 H,1685.0,264624.0,4198.0,5883.0,0.7135815060343362,157.04688427299703,36.779,89.773,103.219,100.0,24.0,207.574,409.56701780139826
15/9-F-14 H,335.0,51081.0,3587.0,3922.0,0.9145843957164712,152.48059701492537,31.137,88.033,99.728,100.0,24.0,230.149,339.07549453549035
15/9-F-14 H,1704.0,265403.0,4110.0,5814.0,0.7069143446852425,155.75293427230048,41.367,89.827,104.195,60.23075,24.0,205.248,405.3795356098469
15/9-F-14 H,1030.0,163886.0,2416.0,3446.0,0.7011027278003482,159.1126213592233,32.64,86.558,103.152,100.0,24.0,189.094,307.51384043184726
15/9-F-14 H,977.0,155870.0,3509.0,4486.0,0.7822113241194828,159.53940634595702,32.57,87.329,100.989,99.99861,24.0,210.042,349.89919292617014
15/9-F-14 H,555.0,77569.0,3675.0,4230.0,0.8687943262411347,139.76396396396396,31.649,88.555,100.018,100.0,24.0,225.163,346.3193008610382
15/9-F-14 H,266.0,38133.0,3335.0,3601.0,0.9261316301027492,143.35714285714286,30.691,88.012,99.659,100.0,24.0,235.787,329.8896923642081
15/9-F-14 H,100.0,15864.0,2941.0,3041.0,0.9671160802367642,158.64,31.385,87.433,99.609,43.16424,24.0,239.141,317.6532811035577
15/9-F-14 H,4495.0,632804.0,880.0,5375.0,0.1637209302325581,140.77953281423805,54.063,86.332,105.704,57.19467,24.0,165.969,350.66987161412465
15/9-F-14 H,1336.1319340329835,194641.07946026983,2095.352323838081,3431.484257871064,0.6106256553652569,145.6750448833034,70.126,82.344,105.743,32.31881,20.01,199.046,299.692962534278
15/9-F-14 H,1661.0,258456.0,4203.0,5864.0,0.7167462482946794,155.60264900662253,43.32,88.689,103.276,54.14508,24.0,204.04,408.52067195772275
15/9-F-14 H,705.0,122578.0,3206.0,3911.0,0.8197391971362823,173.86950354609928,31.973,88.806,100.506,100.0,24.0,215.627,331.3183387156783
15/9-F-14 H,2893.0,405099.0,2202.0,5095.0,0.4321884200196271,140.02730729346698,53.035,88.957,106.135,48.18231,24.0,180.652,352.2287396860655
15/9-F-14 H,2028.0,309309.0,3714.0,5742.0,0.6468129571577848,152.51923076923077,40.382,88.18,105.63,91.1986,24.0,201.726,398.4603791859141
15/9-F-14 H,1334.2657342657344,201952.4475524476,4606.993006993007,5941.258741258742,0.7754237288135593,151.35849056603772,56.079,61.428,102.293,4.82433,2.86,209.239,416.9065022672096
15/9-F-14 H,1039.0,169380.0,3291.0,4330.0,0.7600461893764434,163.02213666987487,34.802,86.131,101.393,63.1344,24.0,207.105,342.36246399130323
15/9-F-14 H,628.0,94025.0,3867.0,4495.0,0.8602892102335928,149.72133757961782,32.244,88.496,100.102,100.0,24.0,220.513,355.54394498018945
15/9-F-14 H,299.2340425531915,48710.8085106383,3393.7021276595747,3692.9361702127662,0.9189712389380532,162.78498293515358,34.089,87.924,99.582,83.28402,23.5,230.956,331.98648432730994
15/9-F-14 H,159.0,24611.0,3009.0,3168.0,0.949810606060606,154.78616352201257,27.244,84.57,99.529,100.0,24.0,237.43,319.53821005090964
15/9-F-14 H,1243.0,189694.0,2033.0,3276.0,0.6205738705738706,152.60981496379728,38.163,86.338,104.529,45.19274,24.0,181.324,296.29058351082125
15/9-F-14 H,139.0,22300.0,3488.0,3627.0,0.9616763165150262,160.431654676259,28.588,87.814,99.644,100.0,24.0,239.837,333.4314126147618
15/9-F-14 H,2374.558303886926,349797.87985865725,377.3851590106007,2751.9434628975264,0.1371340523882896,147.31071428571428,101.217,60.577,104.809,26.46517,5.66,163.90800000000002,245.85798750710674
15/9-F-14 H,153.0,23703.0,3083.0,3236.0,0.9527194066749072,154.92156862745097,27.426,85.166,99.558,100.0,24.0,237.915,321.5861494514581
15/9-F-14 H,432.0,64677.0,3343.0,3775.0,0.8855629139072848,149.71527777777777,31.292,89.129,99.961,97.91667,24.0,229.296,332.05002180527174
15/9-F-14 H,2380.0,336591.0,2496.0,4876.0,0.5118949958982772,141.4247899159664,54.387,89.959,106.366,46.67963,24.0,186.054,347.08746619498623
15/9-F-14 H,1813.0,278860.0,4018.0,5831.0,0.6890756302521008,153.81136238279095,40.864,90.283,104.581,64.78669,24.0,204.041,405.17304041087783
15/9-F-14 H,1272.0,197477.0,2202.0,3474.0,0.6338514680483592,155.249213836478,35.603,86.411,103.843,64.15996,24.0,183.927,303.3593385288312
15/9-F-14 H,909.0,147355.0,3574.0,4483.0,0.797233995092572,162.1067106710671,34.485,87.164,101.053,86.06624,24.0,208.536,350.7852048298877
15/9-F-14 H,230.6748466257669,35896.93251533742,1915.7464212678933,2146.421267893661,0.8925304878048781,155.61702127659575,40.152,77.349,99.816,36.15861,14.67,228.141,291.84407620937344
15/9-F-14 H,250.0,35983.0,3311.0,3561.0,0.9297950014041,143.932,30.881,88.545,99.658,97.82609,24.0,234.57,328.96542482141086
15/9-F-14 H,110.0,18032.0,3119.0,3229.0,0.9659337256116444,163.92727272727274,28.491,88.615,99.602,100.0,24.0,239.17900000000003,322.4202385467259
15/9-F-14 H,3654.0,522179.0,252.0,3906.0,0.064516129032258,142.90613026819923,72.346,79.155,105.378,38.44231,24.0,157.567,278.141344613429
15/9-F-14 H,2779.0,394752.0,3126.0,5905.0,0.5293818797629127,142.04821878373517,46.719,92.269,106.733,70.22504,24.0,199.018,398.9311538829643
15/9-F-14 H,1624.0,250917.0,4124.0,5748.0,0.7174669450243563,154.5055418719212,39.853,90.248,103.882,65.11773,24.0,207.707,402.47983876396677
15/9-F-14 H,1131.0,176147.0,2724.0,3855.0,0.7066147859922179,155.7444739168877,32.71,86.39,102.536,100.0,24.0,194.88,321.35847615269626
15/9-F-14 H,851.0,141277.0,3484.0,4335.0,0.8036908881199538,166.0129259694477,32.99,88.783,100.832,100.0,24.0,211.806,345.4695743871355
15/9-F-14 H,418.0,61550.0,3593.0,4011.0,0.8957865868860633,147.2488038277512,31.555,89.183,100.125,100.0,24.0,227.179,340.62265566001935
15/9-F-14 H,213.0,31325.0,3496.0,3709.0,0.942572121865732,147.06572769953053,30.322,87.43,99.528,100.0,24.0,235.234,334.47369954155346
15/9-F-14 H,101.0,16206.0,2902.0,3003.0,0.9663669663669664,160.45544554455446,31.5,88.077,99.901,43.15886,24.0,239.097,316.6206661428866
15/9-F-14 H,2847.0,424316.0,2917.0,5764.0,0.5060721721027065,149.0396909027046,48.036,88.747,106.33,59.73757,24.0,192.175,391.35973193184
15/9-F-14 H,1700.0,267135.0,4298.0,5998.0,0.7165721907302434,157.13823529411764,35.92,87.978,103.213,98.09022,24.0,208.5,416.0087982408055
15/9-F-14 H,1716.6380789022298,230754.0308747856,2284.7341337907374,4001.372212692967,0.5709876543209876,134.42206235011992,58.088,52.044,101.431,15.68811,5.83,176.47400000000002,319.68512728731645
15/9-F-14 H,532.0,77502.0,3725.0,4257.0,0.8750293634014564,145.68045112781954,32.358,87.144,100.002,100.0,24.0,223.452,347.7678227410743
15/9-F-14 H,254.0,36480.0,3405.0,3659.0,0.9305821262640066,143.6220472440945,30.791,88.514,99.627,100.0,24.0,234.772,331.9916413573972
15/9-F-14 H,103.0,16803.0,3060.0,3163.0,0.9674359785014228,163.1359223300971,28.559,87.554,99.58,100.0,24.0,239.239,320.8080005929057
15/9-F-14 H,3111.0,455831.0,5.0,3116.0,0.0016046213093709,146.52234008357442,94.291,75.897,104.629,32.19678,24.0,156.15200000000002,244.93363698813397
15/9-F-14 H,2360.0,340678.0,3390.0,5750.0,0.5895652173913043,144.35508474576272,48.273,92.951,106.524,59.13101,24.0,203.874,394.1501993027602
15/9-F-14 H,1042.0,163485.0,2726.0,3768.0,0.7234607218683652,156.89539347408828,32.39,86.174,101.932,100.0,24.0,197.778,319.6389690133375
15/9-F-14 H,483.63866077068855,70298.92608970309,2124.0682248894504,2607.706885660139,0.8145348837209302,145.35423197492162,38.804,80.775,100.566,35.17674,15.83,216.948,294.78389436290536
15/9-F-14 H,358.0,53591.0,3473.0,3831.0,0.906551814147742,149.69553072625698,31.154,88.623,99.911,100.0,24.0,229.505,335.48726634522876
15/9-F-14 H,198.0,29772.0,3132.0,3330.0,0.9405405405405406,150.36363636363637,30.296,85.921,99.478,100.0,24.0,236.805,323.1713611658942
15/9-F-14 H,3300.0,467068.0,1596.0,4896.0,0.3259803921568627,141.53575757575757,64.813,84.779,105.989,40.26449,24.0,178.40499999999997,336.3326970433182
15/9-F-14 H,2066.0,314761.0,3621.0,5687.0,0.6367153156321435,152.35285575992256,41.597,90.035,105.905,100.0,24.0,200.793,394.808826536024
15/9-F-14 H,1054.0,169305.0,3005.0,4059.0,0.740330130574033,160.63092979127134,37.864,87.743,101.534,54.05974,24.0,205.493,330.72353012334867
15/9-F-14 H,4537.0,647736.0,70.0,4607.0,0.0151942695897547,142.76746748953053,95.042,78.669,105.363,35.28359,24.0,163.43800000000002,301.821942243629
15/9-F-14 H,2476.0,361124.0,2384.0,4860.0,0.4905349794238683,145.8497576736672,60.882,89.431,106.226,40.59522,24.0,187.341,344.9367088036378
15/9-F-14 H,1342.0,205901.0,1540.0,2882.0,0.5343511450381679,153.42846497764532,47.139,83.888,105.722,32.58043,24.0,176.242,278.470634739223
15/9-F-14 H,963.0,149201.0,3152.0,4115.0,0.7659781287970838,154.93354101765317,32.486,87.461,101.168,90.00188,24.0,209.254,334.7490629866532
15/9-F-14 H,581.0,83409.0,4044.0,4625.0,0.8743783783783784,143.56110154905335,32.371,86.146,100.036,100.0,24.0,221.578,361.63520946983874
