Wellbore name,Date of Production,q_oil,q_gas,q_wat,q_liq,WC,GOR,AVG_WHP_P,AVG_WHT_P,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,ON_STREAM_HRS,log_q_liq,log_q_oil,log_q_gas,GLR,dT,delta_P
15/9-F-14 H,2013-12-21,589.0,89471.0,3801.0,4390.0,0.8658314350797266,151.90322580645162,32.488,85.472,100.138,93.12878,24.0,8.387312270561717,6.380122536899765,11.401681006153428,20.380637813211845,14.666000000000011,220.302
15/9-F-14 H,2013-12-22,633.0,94749.0,3845.0,4478.0,0.8586422510049129,149.6824644549763,32.219,86.463,100.144,100.0,24.0,8.4071550862073,6.452048954437226,11.458997122944673,21.158776239392587,13.681000000000012,219.856
15/9-F-14 H,2013-12-23,629.0,94182.0,3874.0,4503.0,0.8603153453253387,149.7329093799682,32.192,85.895,100.148,100.0,24.0,8.412721169819527,6.4457198193855785,11.452994977187014,20.915389740173218,14.253,219.922
15/9-F-14 H,2013-12-24,628.0,94071.0,3968.0,4596.0,0.8633594429939078,149.79458598726114,32.178,85.724,100.135,100.0,24.0,8.433159195806228,6.444131256700441,11.451815725503252,20.468015665796344,14.411000000000001,219.886
15/9-F-14 H,2013-12-25,647.0,96719.0,3863.0,4510.0,0.8565410199556541,149.48840803709427,32.2,85.246,100.13,100.0,24.0,8.414274137408396,6.473890696352274,11.479575485288674,21.445454545454545,14.884,219.90499999999997
15/9-F-14 H,2013-12-26,612.0114394661582,92806.10104861773,3713.250714966635,4325.262154432793,0.8585030415234065,151.6411214953271,32.712,86.26,100.127,86.78559,20.98,8.372459204407102,6.418383597207698,11.438278435767241,21.456757471568366,13.86699999999999,220.031
15/9-F-14 H,2013-12-27,406.43915003219576,64283.83773341919,2872.891178364456,3279.330328396652,0.8760603204524033,158.16349809885932,37.193,80.419,100.032,49.12223,15.53,8.095699406184318,6.009891596456452,11.071079077340304,19.602733270499527,19.613,223.327
15/9-F-14 H,2013-12-28,615.0,92927.0,3825.0,4440.0,0.8614864864864865,151.10081300813007,32.446,85.919,100.086,100.0,24.0,8.398634855292102,6.423246963533519,11.439580278744414,20.929504504504504,14.167000000000002,220.433
15/9-F-14 H,2013-12-29,628.0,94025.0,3867.0,4495.0,0.8602892102335928,149.72133757961782,32.244,88.496,100.102,100.0,24.0,8.410943391573527,6.444131256700441,11.45132661875127,20.917686318131256,11.606000000000009,220.513
15/9-F-14 H,2013-12-30,627.0,94001.0,3853.0,4480.0,0.8600446428571429,149.92185007974481,32.152,86.344,100.085,100.0,24.0,8.407601514786142,6.4425401664681985,11.451071337621542,20.982366071428572,13.741,220.50599999999997
15/9-F-14 H,2013-12-31,565.3333333333334,87070.93333333333,3458.133333333333,4023.4666666666667,0.8594909862142099,154.01698113207547,34.996,85.383,100.026,81.12493,22.5,8.300147675897094,6.3391828330038225,11.374489875932795,21.640774125132555,14.643,222.34900000000002
15/9-F-14 H,2014-01-01,604.0,91618.0,3845.0,4449.0,0.8642391548662621,151.68543046357615,32.547,86.118,100.077,93.47029,24.0,8.400659375160286,6.405228458030842,11.42539395273371,20.592942234209936,13.959000000000003,220.56900000000002
15/9-F-14 H,2014-01-02,632.0,94682.0,3943.0,4575.0,0.8618579234972678,149.8132911392405,32.138,86.193,100.089,100.0,24.0,8.428580533059634,6.450470422144176,11.458289748804013,20.69551912568306,13.896,220.548
15/9-F-14 H,2014-01-03,619.0,93415.0,3940.0,4559.0,0.8642246106602325,150.91276252019387,31.995,85.963,100.097,100.0,24.0,8.425077902508432,6.429719478039138,11.44481791575555,20.490239087519193,14.134,220.511
15/9-F-14 H,2014-01-04,609.3352192362094,91614.14427157001,3471.0042432814707,4080.33946251768,0.850665557404326,150.3509749303621,32.577,86.224,100.084,58.85062,14.14,8.31418051315636,6.4140083459571855,11.4253518674723,22.452579034941763,13.86,221.113
15/9-F-14 H,2014-01-05,124.52830188679245,19116.98113207547,1218.8679245283017,1343.3962264150941,0.9073033707865169,153.5151515151515,39.991,76.007,99.917,12.16694,6.36,7.203700288955531,4.832531246189766,9.85838459170385,14.230337078651687,23.909999999999997,228.106
15/9-F-14 H,2014-01-06,523.0,78815.0,3496.0,4019.0,0.8698681263996019,150.697896749522,33.052,86.18,100.05,82.56281,24.0,8.299037181613066,6.261491684321042,11.274871300920264,19.610599651654642,13.86999999999999,221.395
15/9-F-14 H,2014-01-07,621.0,93905.0,3754.0,4375.0,0.8580571428571429,151.2157809983897,32.133,86.629,99.876,100.0,24.0,8.383890344101816,6.432940092739179,11.450049560918558,21.464,13.247,220.446
15/9-F-14 H,2014-01-08,648.0,96731.0,3872.0,4520.0,0.856637168141593,149.27623456790124,32.176,87.112,100.039,100.0,24.0,8.416488487294606,6.47543271670409,11.4796995470716,21.400663716814158,12.927000000000007,220.29500000000002
15/9-F-14 H,2014-01-09,632.0,94760.0,3816.0,4448.0,0.8579136690647482,149.9367088607595,32.147,88.08,100.014,100.0,24.0,8.400434630806041,6.450470422144176,11.459113211192978,21.303956834532375,11.933999999999997,219.983
15/9-F-14 H,2014-01-10,633.0,94516.0,3813.0,4446.0,0.8576248313090419,149.31437598736176,32.157,88.117,100.038,100.0,24.0,8.399984990510696,6.452048954437226,11.45653499148271,21.258659469185783,11.920999999999992,219.959
15/9-F-14 H,2014-01-11,631.0,94044.0,3748.0,4379.0,0.8559031742406942,149.03961965134707,32.189,88.137,100.055,100.0,24.0,8.384804003370492,6.448889394146858,11.451528670104905,21.476136104133364,11.918000000000006,219.89100000000002
15/9-F-14 H,2014-01-12,628.0,93977.0,3655.0,4283.0,0.8533738034088256,149.64490445859872,32.141,87.521,100.053,100.0,24.0,8.36264243156764,6.444131256700441,11.450815991306717,21.94186318001401,12.531999999999996,219.87800000000001
15/9-F-14 H,2014-01-13,634.0,95208.0,3772.0,4406.0,0.8561053109396278,150.17034700315457,32.062,85.83,100.036,100.0,24.0,8.390949464841986,6.453624998892692,11.463829754126165,21.608715388107125,14.206000000000003,220.03300000000002
15/9-F-14 H,2014-01-14,618.0,92635.0,3887.0,4505.0,0.862819089900111,149.89482200647248,32.046,85.592,100.021,100.0,24.0,8.41316512099219,6.428105272684596,11.436433113981712,20.56270810210877,14.429000000000002,220.09900000000002
15/9-F-14 H,2014-01-15,601.0,90465.0,3816.0,4417.0,0.8639347973737831,150.5241264559068,31.878,84.088,100.017,100.0,24.0,8.393442383980062,6.400257445308821,11.412729368490886,20.481095766357257,15.929000000000002,220.09500000000003
15/9-F-14 H,2014-01-16,604.0,87303.0,3632.0,4236.0,0.8574126534466477,144.5413907284768,31.934,83.429,100.015,97.91667,24.0,8.351610750626559,6.405228458030842,11.377151559792926,20.609773371104815,16.586,220.243
15/9-F-14 H,2014-01-17,619.0,88958.0,3753.0,4372.0,0.8584172003659652,143.7124394184168,32.22,84.593,100.007,97.91667,24.0,8.38320455141292,6.429719478039138,11.395930868414034,20.347209515096065,15.414000000000001,220.26
15/9-F-14 H,2014-01-18,594.0,86887.0,4154.0,4748.0,0.8748946925021062,146.27441077441077,31.98,83.372,100.011,100.0,24.0,8.465689348549121,6.38856140554563,11.372375211959872,18.299705139005898,16.638999999999996,220.26700000000002
15/9-F-14 H,2014-01-19,569.0,80710.0,3588.0,4157.0,0.863122444070243,141.84534270650263,31.862,82.599,100.026,100.0,24.0,8.332789468417959,6.345636360828596,11.29863015228007,19.415443829684868,17.426999999999992,220.56300000000002
15/9-F-14 H,2014-01-20,580.0,80339.0,3641.0,4221.0,0.8625918028903103,138.5155172413793,31.916,83.271,100.036,97.91667,24.0,8.348064228408266,6.364750756851911,11.294022907913273,19.033167495854062,16.765,220.711
15/9-F-14 H,2014-01-21,571.0,78543.0,4109.0,4680.0,0.877991452991453,137.55341506129596,31.959,84.229,100.044,100.0,24.0,8.45126704130007,6.349138991379798,11.271414256297835,16.782692307692308,15.814999999999998,220.793
15/9-F-14 H,2014-01-22,597.0,80910.0,3948.0,4545.0,0.8686468646864687,135.52763819095478,31.978,83.621,100.055,100.0,24.0,8.422003004412488,6.393590753950631,11.3011050641372,17.801980198019802,16.43400000000001,220.941
15/9-F-14 H,2014-01-23,624.0,85314.0,3958.0,4582.0,0.8638149279790485,136.72115384615384,32.021,84.161,100.064,100.0,24.0,8.430109084509125,6.437751649736401,11.354105567961366,18.619380183326058,15.902999999999992,221.07999999999998
15/9-F-14 H,2014-01-24,595.0,82867.0,4317.0,4912.0,0.8788680781758957,139.27226890756302,32.023,84.122,100.072,100.0,24.0,8.499640032168648,6.39024066706535,11.32500425936578,16.870317589576548,15.950000000000003,221.183
15/9-F-14 H,2014-01-25,652.0,93105.0,4177.0,4829.0,0.8649823980120108,142.79907975460122,32.068,85.738,100.078,100.0,24.0,8.482601746646619,6.481577129276431,11.441493908019915,19.28038931455788,14.340000000000003,221.286
15/9-F-14 H,2014-01-26,528.0,73056.0,4107.0,4635.0,0.886084142394822,138.36363636363637,32.048,84.986,100.083,100.0,24.0,8.441607204459642,6.270988431858299,11.198995237365494,15.761812297734627,15.096999999999994,221.397
15/9-F-14 H,2014-01-27,526.0,70253.0,3780.0,4306.0,0.8778448676265675,133.56083650190115,32.058,84.54,100.089,100.0,24.0,8.36799688505411,6.267200548541362,11.15987252507678,16.315141662796098,15.548999999999992,221.588
15/9-F-14 H,2014-01-28,556.0,77748.0,3922.0,4478.0,0.8758374274229567,139.83453237410072,32.011,84.334,100.095,100.0,24.0,8.4071550862073,6.322565239927284,11.261240968222433,17.362215274676196,15.760999999999996,221.645
15/9-F-14 H,2014-01-29,724.812030075188,103175.93984962406,3633.082706766917,4357.894736842105,0.8336783988957902,142.34854771784234,32.696,84.116,100.092,34.70285,7.98,8.379973803482052,6.587291069559199,11.544200655991155,23.675638371290546,15.975999999999999,221.67600000000002
15/9-F-14 H,2014-01-31,480.46198267564966,72349.95187680461,3127.622714148219,3608.084696823869,0.8668373879641484,150.58413461538458,36.562,79.287,100.017,100.0,20.78,8.191209472592371,6.1768272720994934,11.189283888528779,20.052176696542894,20.72999999999999,224.80899999999997
15/9-F-14 H,2014-02-01,564.0,83087.0,4074.0,4638.0,0.8783958602846055,147.31737588652481,32.419,83.622,100.038,100.0,24.0,8.442254104751743,6.336825731146441,11.3276555660841,17.91440275981026,16.415999999999997,221.906
15/9-F-14 H,2014-02-02,579.0,83536.0,4113.0,4692.0,0.8765984654731458,144.27633851468048,32.401,85.461,100.08,100.0,24.0,8.453827315794417,6.363028103540465,11.333044926465487,17.80392156862745,14.619,221.969
15/9-F-14 H,2014-02-03,581.0,83409.0,4044.0,4625.0,0.8743783783783784,143.56110154905335,32.371,86.146,100.036,100.0,24.0,8.439447842791385,6.366470447731438,11.331523485235657,18.034378378378378,13.89,221.578
15/9-F-14 H,2014-02-04,578.0,83062.0,4045.0,4623.0,0.8749729612805538,143.7058823529412,32.301,85.12,100.041,100.0,24.0,8.439015410352214,6.361302477572996,11.327354635001065,17.967120917153363,14.920999999999992,221.39999999999998
15/9-F-14 H,2014-02-05,580.0,83171.0,4015.0,4595.0,0.8737758433079434,143.39827586206897,32.37,84.365,100.063,100.0,24.0,8.432941638968646,6.364750756851911,11.328666031705986,18.10032644178455,15.698000000000008,220.98499999999999
15/9-F-14 H,2014-02-06,585.0,86808.0,3015.0,3600.0,0.8375,148.3897435897436,33.412,84.256,100.03,34.79388,8.0,8.188966863648876,6.373319789577012,11.371465581909298,24.113333333333333,15.774000000000001,222.75199999999998
15/9-F-14 H,2014-02-08,581.0888252148997,82357.59312320917,2322.0630372492838,2903.1518624641835,0.7998420844848007,141.72978303747536,36.675,80.615,99.98,54.80758,20.94,7.973896668814368,6.3666230567302495,11.318838078956112,28.368337939202526,19.36500000000001,223.39499999999998
15/9-F-14 H,2014-02-09,563.0,81685.0,3778.0,4341.0,0.8703063810181986,145.08880994671404,32.158,85.691,99.993,100.0,24.0,8.376090350438238,6.335054251498059,11.310637907535396,18.81709283575213,14.301999999999992,220.199
15/9-F-14 H,2014-02-10,598.0,92944.0,4710.0,5308.0,0.8873398643556896,155.4247491638796,35.699,83.043,99.964,47.2685,12.0,8.57715877258367,6.395261598115449,11.439763199341245,17.510173323285606,16.920999999999992,222.964
15/9-F-14 H,2014-02-11,480.31189083820664,74780.50682261208,3950.0974658869395,4430.409356725146,0.8915874692009856,155.6915584415584,33.474,86.708,99.998,64.98126,15.39,8.39647295165924,6.176515481672295,11.222325898403142,16.87891587469201,13.290000000000006,220.964
15/9-F-14 H,2014-02-12,474.74931631722876,69987.23792160438,3341.8413855970825,3816.5907019143115,0.8756090570364,147.4193548387097,36.35,83.643,99.927,69.54223,21.94,8.247374796316576,6.164891069112123,11.15608247722156,18.33763255947263,16.284000000000006,221.87800000000001
15/9-F-14 H,2014-02-13,597.0,87584.0,3888.0,4485.0,0.8668896321070234,146.70686767169178,32.656,84.788,100.032,100.0,24.0,8.408716715080153,6.393590753950631,11.380365029385748,19.52820512820513,15.244,220.195
15/9-F-14 H,2014-02-14,608.0,88911.0,3962.0,4570.0,0.8669584245076587,146.23519736842104,32.635,86.599,100.059,100.0,24.0,8.427487278331744,6.411818267709897,11.395402395519703,19.45536105032823,13.459999999999994,220.133
15/9-F-14 H,2014-02-15,601.0,87446.0,3956.0,4557.0,0.8681149879306561,145.5008319467554,32.387,86.593,100.044,100.0,24.0,8.42463920980563,6.400257445308821,11.378788174540983,19.18937897739741,13.450999999999993,220.342
15/9-F-14 H,2014-02-16,610.0,88776.0,3965.0,4575.0,0.8666666666666667,145.5344262295082,32.645,87.999,100.044,100.0,24.0,8.428580533059634,6.415096959171596,11.393882886422626,19.404590163934426,12.045000000000002,220.60799999999998
15/9-F-14 H,2014-02-17,617.0,91075.0,3987.0,4604.0,0.8659860990443093,147.6094003241491,32.666,88.419,100.061,100.0,24.0,8.434897948689407,6.42648845745769,11.419449601778055,19.78171155516942,11.64200000000001,220.708
15/9-F-14 H,2014-02-18,487.93631353337423,74864.42131047153,3228.90385793019,3716.8401714635643,0.8687228153420324,153.43072289156626,35.747,83.622,100.002,52.36436,16.33,8.220898179585351,6.1922322428200856,11.223447398158623,20.141953341241596,16.379999999999995,223.687
15/9-F-14 H,2014-02-19,597.0,87792.0,4009.0,4606.0,0.8703864524533218,147.05527638190955,32.83,88.043,100.061,97.27863,24.0,8.435332164935916,6.393590753950631,11.38273704979339,19.060356057316543,12.018,220.85399999999998
15/9-F-14 H,2014-02-20,625.0,91561.0,3950.0,4575.0,0.8633879781420765,146.4976,32.57,86.054,100.068,100.0,24.0,8.428580533059634,6.439350371100098,11.42477161742776,20.013333333333332,14.013999999999996,221.102
15/9-F-14 H,2014-02-21,631.0,92681.0,4042.0,4673.0,0.864968970682645,146.87955625990492,32.568,86.211,100.059,100.0,24.0,8.449770515098804,6.448889394146858,11.436929557942307,19.833297667451316,13.847999999999999,221.188
15/9-F-14 H,2014-02-22,641.0,93454.0,4136.0,4777.0,0.8658153652920243,145.79407176287052,32.532,86.029,100.033,100.0,24.0,8.471777327885755,6.464588303689961,11.445235316000279,19.56332426208918,14.004000000000005,220.981
15/9-F-14 H,2014-02-23,629.0,92622.0,4060.0,4689.0,0.8658562593303476,147.25278219395867,32.385,85.989,100.011,100.0,24.0,8.453187861440325,6.4457198193855785,11.436292769922623,19.753039027511196,14.021999999999991,220.828
15/9-F-14 H,2014-02-24,632.0,92193.0,3848.0,4480.0,0.8589285714285714,145.875,32.354,86.73,100.0,100.0,24.0,8.407601514786142,6.450470422144176,11.431650331505246,20.578794642857144,13.269999999999996,220.724
15/9-F-14 H,2014-02-25,616.0,90149.0,3835.0,4451.0,0.8616041339024938,146.3457792207792,32.34,86.301,99.169,100.0,24.0,8.401108712395436,6.424869023905388,11.409230228631463,20.253650864974162,12.867999999999995,220.011
15/9-F-14 H,2014-02-26,615.0,89678.0,3864.0,4479.0,0.8626925653047556,145.81788617886178,32.322,86.097,100.0,100.0,24.0,8.40737832540903,6.423246963533519,11.40399190692562,20.021879883902656,13.903000000000006,221.126
15/9-F-14 H,2014-02-27,610.0,89336.0,3846.0,4456.0,0.8631059245960503,146.45245901639345,32.284,86.216,99.999,100.0,24.0,8.402231172946555,6.415096959171596,11.40017101475869,20.04847396768402,13.783000000000001,221.327
15/9-F-14 H,2014-02-28,617.0,89928.0,3841.0,4458.0,0.8615971287572902,145.75040518638573,32.31,87.649,99.993,100.0,24.0,8.402679804627477,6.42648845745769,11.406775749086924,20.172274562584118,12.343999999999994,221.528
15/9-F-14 H,2014-03-01,601.0,87858.0,3856.0,4457.0,0.8651559344850797,146.18635607321133,32.304,87.259,99.989,100.0,24.0,8.402455513945814,6.400257445308821,11.383488535721314,19.71236257572358,12.730000000000004,221.677
15/9-F-14 H,2014-03-02,601.0,88857.0,3864.0,4465.0,0.8653975363941769,147.84858569051582,32.364,86.09,99.98,100.0,24.0,8.404248432400102,6.400257445308821,11.394794868921728,19.900783874580068,13.89,221.719
15/9-F-14 H,2014-03-03,616.0,90480.0,3835.0,4451.0,0.8616041339024938,146.88311688311688,32.138,84.726,99.972,97.91667,24.0,8.401108712395436,6.424869023905388,11.412895162895152,20.328016176140192,15.245999999999995,221.653
15/9-F-14 H,2014-03-04,605.0,89043.0,3989.0,4594.0,0.8683064867218111,147.1785123966942,32.122,86.443,99.963,100.0,24.0,8.432724034789787,6.406879986069314,11.39688590857022,19.382455376578147,13.519999999999996,221.591
15/9-F-14 H,2014-03-05,609.0,89291.0,3757.0,4366.0,0.8605130554283097,146.61904761904762,32.17,87.264,99.959,100.0,24.0,8.381831553485561,6.413458957167357,11.399667177185261,20.451442968392122,12.695000000000007,221.69
15/9-F-14 H,2014-03-06,613.0,89163.0,3758.0,4371.0,0.8597574925646305,145.45350734094617,32.162,86.77,99.959,100.0,24.0,8.382975849296429,6.419994928147142,11.398232649660823,20.398764584763214,13.189000000000007,221.904
15/9-F-14 H,2014-03-07,595.0,87808.0,3782.0,4377.0,0.8640621430203336,147.57647058823528,32.189,86.833,99.959,100.0,24.0,8.384347278082808,6.39024066706535,11.38291928006462,20.06122915238748,13.126000000000005,222.03300000000002
15/9-F-14 H,2014-03-08,591.0,85603.0,3778.0,4369.0,0.8647287708857863,144.84433164128595,32.108,86.379,99.959,100.0,24.0,8.382518288089635,6.3835066348840055,11.357487290010031,19.59327077134356,13.579999999999998,222.22299999999998
15/9-F-14 H,2014-03-09,595.0,86390.0,3783.0,4378.0,0.8640931932389219,145.19327731092437,32.178,86.458,99.959,100.0,24.0,8.384575666801398,6.39024066706535,11.366638782699756,19.732754682503426,13.501000000000005,222.306
15/9-F-14 H,2014-03-10,535.0,77918.0,3756.0,4291.0,0.8753204381263109,145.6411214953271,32.247,88.349,99.959,100.0,24.0,8.36450810375059,6.284134161070802,11.2634251045585,18.15847121883011,11.61,222.35700000000003
15/9-F-14 H,2014-03-11,530.0,77112.0,3758.0,4288.0,0.8763992537313433,145.49433962264152,32.18,87.767,99.959,100.0,24.0,8.36380888451688,6.274762021241939,11.25302715752994,17.98320895522388,12.192000000000007,222.54999999999998
15/9-F-14 H,2014-03-12,527.0,76410.0,3726.0,4253.0,0.8760874676698801,144.99051233396585,32.463,87.123,99.955,100.0,24.0,8.355614995760183,6.269096283706261,11.243881943848214,17.96614154714319,12.831999999999994,222.767
15/9-F-14 H,2014-03-13,544.0,79129.0,4034.0,4578.0,0.8811708169506335,145.4577205882353,32.205,88.031,99.96,97.91667,24.0,8.429235912657095,6.300785794663244,11.27884734860324,17.284622105723024,11.928999999999988,222.66700000000003
15/9-F-14 H,2014-03-14,543.0,79386.0,3680.0,4223.0,0.8714184229220933,146.1988950276243,32.143,87.102,99.958,100.0,24.0,8.348537825386098,6.298949246855942,11.282089905870643,18.798484489699266,12.855999999999995,222.624
15/9-F-14 H,2014-03-15,544.0,78711.0,3738.0,4282.0,0.8729565623540402,144.68933823529412,32.137,88.152,99.953,100.0,24.0,8.36240897761537,6.300785794663244,11.273550900545601,18.38183092013078,11.801000000000002,222.625
15/9-F-14 H,2014-03-16,539.0,78763.0,3810.0,4349.0,0.8760634628650265,146.12801484230056,32.112,87.845,99.95,100.0,24.0,8.37793112408273,6.29156913955832,11.274211318665062,18.11060013796275,12.105000000000004,222.697
15/9-F-14 H,2014-03-17,542.0,78661.0,3815.0,4357.0,0.8756024787697957,145.1309963099631,32.289,88.177,99.95,100.0,24.0,8.379768515504566,6.297109319933935,11.272915471546117,18.053936194629333,11.772999999999996,222.79399999999998
15/9-F-14 H,2014-03-18,535.0,78783.0,3743.0,4278.0,0.8749415614773258,147.25794392523363,32.318,87.847,99.948,100.0,24.0,8.361474616416817,6.284134161070802,11.274465209544125,18.41584852734923,12.100999999999999,222.82100000000003
15/9-F-14 H,2014-03-19,539.0,78105.0,3573.0,4112.0,0.868920233463035,144.90723562152132,31.843,86.639,99.952,100.0,24.0,8.321907968230423,6.29156913955832,11.265822157460788,18.99440661478599,13.313000000000002,222.83700000000002
15/9-F-14 H,2014-03-20,548.0,79881.0,3618.0,4166.0,0.8684589534325492,145.7682481751825,32.196,85.372,99.949,100.0,24.0,8.334951631422454,6.3080984415095305,11.288305824772651,19.174507921267402,14.576999999999998,223.172
15/9-F-14 H,2014-03-21,541.0,79308.0,3594.0,4135.0,0.8691656590084643,146.5951940850277,32.249,85.552,99.953,100.0,24.0,8.327484416188264,6.295266001439646,11.2811068942474,19.17968561064087,14.400999999999996,223.08100000000002
15/9-F-14 H,2014-03-22,513.196894848271,75905.71630204658,3085.9562455892733,3599.153140437544,0.8574117647058824,147.90759075907593,34.869,81.483,99.906,53.79985,14.17,8.188731662549872,6.24260625601206,11.237260448296833,21.089882352941178,18.423000000000002,225.01500000000001
15/9-F-14 H,2014-03-23,432.0,65173.0,3226.0,3658.0,0.8819026790595954,150.86342592592592,33.499,86.659,99.921,85.92787,24.0,8.204945165019208,6.07073772800249,11.08481589537751,17.81656642974303,13.262,224.816
15/9-F-14 H,2014-03-24,412.199036918138,68467.41573033707,2681.2199036918137,3093.4189406099517,0.8667496886674969,166.10280373831776,31.467,87.996,99.922,27.23418,6.23,8.037355426171587,6.023929406454137,11.134127833689641,22.133250311332503,11.926000000000002,225.83100000000002
15/9-F-14 H,2014-04-01,528.0,77254.0,3694.0,4222.0,0.8749407863571766,146.31439393939394,32.427,88.178,99.996,100.0,24.0,8.348301054933943,6.270988431858299,11.254866917584518,18.297963050686878,11.817999999999998,223.354
15/9-F-14 H,2014-04-02,530.0,77203.0,3708.0,4238.0,0.8749410099103351,145.66603773584905,32.385,87.912,100.0,100.0,24.0,8.352082671352637,6.274762021241939,11.254206548142099,18.216847569608305,12.087999999999994,223.312
15/9-F-14 H,2014-04-03,532.0,77502.0,3725.0,4257.0,0.8750293634014564,145.68045112781954,32.358,87.144,100.002,100.0,24.0,8.356554845453426,6.278521424165844,11.258071924269657,18.205778717406623,12.85799999999999,223.452
15/9-F-14 H,2014-04-04,539.0,79469.0,3280.0,3819.0,0.8588635768525792,147.4378478664193,32.311,85.242,100.013,100.0,24.0,8.24800570160062,6.29156913955832,11.283134870934225,20.808850484420006,14.771,223.58499999999998
15/9-F-14 H,2014-04-05,539.0,79102.0,3249.0,3788.0,0.8577085533262936,146.7569573283859,32.348,86.513,100.023,97.91667,24.0,8.239857411018601,6.29156913955832,11.278506079711642,20.882259767687433,13.509999999999991,223.586
15/9-F-14 H,2014-04-06,527.921009325288,79022.27098189796,3018.760285244103,3546.681294569391,0.8511507052709726,149.68578553615959,32.5,87.184,100.028,74.97206,18.23,8.174049512610528,6.270839099962699,11.277497657463227,22.280623608017816,12.844000000000008,224.197
15/9-F-14 H,2014-04-07,542.3442449841605,82185.42766631467,3930.728616684266,4473.072861668426,0.8787535410764873,151.5373831775701,35.11,83.267,99.985,59.63114,18.94,8.40605442749378,6.297743087723975,11.316745453863046,18.373371104815863,16.718000000000004,225.574
15/9-F-14 H,2014-04-08,544.0,80802.0,3615.0,4159.0,0.8691993267612407,148.53308823529412,32.239,87.992,100.006,100.0,24.0,8.333270353255308,6.300785794663244,11.299769372532804,19.42822793940851,12.013999999999996,223.432
15/9-F-14 H,2014-04-09,574.0,84290.0,3612.0,4186.0,0.862876254180602,146.84668989547038,32.39,88.304,100.024,100.0,24.0,8.339739766019143,6.354370040797351,11.342030376724688,20.13616817964644,11.719999999999999,223.536
15/9-F-14 H,2014-04-10,433.1491712707182,68353.591160221,2687.292817679558,3120.4419889502765,0.8611898016997167,157.8061224489796,35.779,84.243,99.956,60.39449,16.29,8.046050349978724,6.0733881876501,11.132464011223504,21.90509915014164,15.713000000000008,226.0
15/9-F-14 H,2014-04-11,586.0,85785.0,3625.0,4211.0,0.8608406554262645,146.39078498293514,32.517,87.932,99.988,100.0,24.0,8.345692873253865,6.375024819828097,11.359611101999183,20.37164568985989,12.055999999999997,223.4
15/9-F-14 H,2014-04-12,585.0,85747.0,3619.0,4204.0,0.8608468125594672,146.57606837606838,32.456,86.281,100.004,100.0,24.0,8.344029572407049,6.373319789577012,11.359168041141027,20.3965271170314,13.722999999999999,223.67699999999996
15/9-F-14 H,2014-04-13,577.0,85017.0,3649.0,4226.0,0.8634642688121155,147.3431542461005,32.487,87.778,100.008,100.0,24.0,8.34924780056679,6.359573868672378,11.350618277759356,20.117605300520587,12.22999999999999,223.684
15/9-F-14 H,2014-04-14,585.0,85832.0,3632.0,4217.0,0.8612757884752194,146.7213675213675,32.494,88.154,100.0,97.91667,24.0,8.34711636103872,6.373319789577012,11.360158826915132,20.35380602323927,11.846000000000004,223.787
15/9-F-14 H,2014-04-15,578.0,84864.0,3667.0,4245.0,0.8638398115429917,146.8235294117647,32.492,88.27,100.0,100.0,24.0,8.353732642263202,6.361302477572996,11.348817037595632,19.991519434628977,11.730000000000004,223.932
15/9-F-14 H,2014-04-16,577.0,85260.0,3668.0,4245.0,0.864075382803298,147.7642980935875,32.405,86.69,99.736,100.0,24.0,8.353732642263202,6.359573868672378,11.353472419079882,20.084805653710248,13.046000000000006,223.461
15/9-F-14 H,2014-04-17,584.0,85488.0,3663.0,4247.0,0.862491170237815,146.3835616438356,32.467,87.461,100.009,100.0,24.0,8.354203562921775,6.371611847231857,11.35614299167733,20.129032258064516,12.548000000000002,224.209
15/9-F-14 H,2014-04-18,578.0,85146.0,3669.0,4247.0,0.8639039321874264,147.3114186851211,32.474,88.45,100.012,100.0,24.0,8.354203562921775,6.361302477572996,11.352134453526546,20.04850482693666,11.561999999999998,224.272
15/9-F-14 H,2014-04-19,579.0,84774.0,3679.0,4258.0,0.8640206669798027,146.41450777202073,32.411,88.43,100.014,100.0,24.0,8.356789669923213,6.363028103540465,11.347755966993839,19.909347111319867,11.583999999999989,224.43
15/9-F-14 H,2014-04-20,575.0,84199.0,3676.0,4251.0,0.864737708774406,146.43304347826086,32.433,88.31,100.014,100.0,24.0,8.355144739461839,6.3561076606958915,11.340950200230418,19.806868972006587,11.703999999999994,224.48000000000002
15/9-F-14 H,2014-04-21,575.0,86418.0,3398.0,3973.0,0.8552730933803171,150.29217391304348,31.993,88.407,100.019,100.0,24.0,8.287528423111763,6.3561076606958915,11.366962838023465,21.75132141958218,11.612000000000009,224.31400000000002
15/9-F-14 H,2014-04-22,555.0,76972.0,3081.0,3636.0,0.8473597359735974,138.68828828828828,31.607,88.221,100.03,100.0,24.0,8.19891444498699,6.320768294250582,11.251209989993313,21.16941694169417,11.808999999999997,224.43800000000002
15/9-F-14 H,2014-04-23,581.0,79936.0,3428.0,4009.0,0.855076078822649,137.58347676419965,31.571,86.118,100.03,100.0,24.0,8.296546520300614,6.366470447731438,11.288994103415007,19.93913694188077,13.912000000000006,224.69000000000003
