Date of Production,Wellbore name,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE,q_oil,q_gas,q_wat,q_liq,WC,GOR,GLR,ln_qliq,ln_qoil,ln_qgas,dT,choke_pct,delta_P_measured,cv_qliq,delta_P_baseline,residual,well_short
2016-02-22,15/9-F-14 H,24.0,266.763,99.552,238.409,20.055,100.0,%,28.353,88.026,1.682,126.0,20187.0,2988.0,,production,OP,126.0,20187.0,2988.0,3114.0,0.9595375722543352,160.21428571428572,6.482658959537572,8.043663352393944,4.836281906951478,9.912794111856428,11.52600000000001,100.0,238.40999999999997,0.024396886277676513,371.57583659915235,-133.16583659915239,F-14 H
2016-02-23,15/9-F-14 H,24.0,267.139,99.566,238.663,20.089,100.0,%,28.476,87.876,1.734,126.0,20106.0,3017.0,,production,OP,126.0,20106.0,3017.0,3143.0,0.9599109131403119,159.57142857142858,6.39707286032453,8.052933036797567,4.836281906951478,9.908773556965365,11.689999999999998,100.0,238.663,0.03068842923116732,373.63569963507496,-134.97269963507495,F-14 H
2016-02-24,15/9-F-14 H,24.0,267.473,99.581,238.867,20.196,100.0,%,28.605,88.173,1.792,125.0,19949.0,3066.0,,production,OP,125.0,19949.0,3066.0,3191.0,0.9608273268567847,159.592,6.251645252272015,8.068089626278244,4.8283137373023015,9.90093429574841,11.408000000000001,100.0,238.86800000000002,0.03419458581574876,377.08217521741034,-138.21417521741031,F-14 H
2016-02-25,15/9-F-14 H,24.0,268.147,99.587,239.096,20.309,100.0,%,29.05,88.372,1.812,128.0,20265.0,3128.0,,production,OP,128.0,20265.0,3128.0,3256.0,0.9606879606879607,158.3203125,6.223894348894349,8.08825472712243,4.852030263919617,9.91665053906241,11.215000000000003,100.0,239.09699999999998,0.0346868942086924,381.58823527382543,-142.49123527382545,F-14 H
2016-02-26,15/9-F-14 H,24.0,267.224,99.616,239.081,20.592,100.0,%,28.144,88.863,1.966,139.0,22471.0,3226.0,,production,OP,139.0,22471.0,3226.0,3365.0,0.9586924219910847,161.66187050359713,6.6778603268945025,8.121183242078828,4.9344739331306915,10.019980867971933,10.753,100.0,239.07999999999998,0.039783737609231797,388.7208691751895,-149.6408691751895,F-14 H
2016-02-27,15/9-F-14 H,24.0,267.769,99.622,239.413,20.67,100.0,%,28.356,88.916,2.008,138.0,22383.0,3233.0,,production,OP,138.0,22383.0,3233.0,3371.0,0.9590625927024622,162.19565217391303,6.6398694749332545,8.12296471523406,4.927253685157205,10.016057021139623,10.706000000000003,100.0,239.413,0.04029706759236788,389.2244212424887,-149.81142124248868,F-14 H
2016-02-28,15/9-F-14 H,24.0,268.224,99.633,239.605,20.757,100.0,%,28.619,89.06,2.052,140.0,22436.0,3242.0,,production,OP,140.0,22436.0,3242.0,3382.0,0.9586043761088113,160.25714285714287,6.633944411590774,8.126222529458525,4.941642422609304,10.018422090628228,10.572999999999993,100.0,239.605,0.03497420322340862,390.00664109317324,-150.40164109317325,F-14 H
2016-02-29,15/9-F-14 H,24.0,268.425,99.644,239.837,20.615,100.0,%,28.588,87.814,1.978,139.0,22300.0,3488.0,,production,OP,139.0,22300.0,3488.0,3627.0,0.9616763165150262,160.431654676259,6.1483319547835675,8.196161139282902,4.9344739331306915,10.01234195744821,11.830000000000013,100.0,239.83700000000002,0.04798027542795317,408.7853458935539,-168.94834589355386,F-14 H
2016-03-01,15/9-F-14 H,24.0,268.254,99.637,239.678,20.348,100.0,%,28.576,86.185,1.902,141.0,22203.0,3340.0,,production,OP,141.0,22203.0,3340.0,3481.0,0.9594943981614479,157.46808510638297,6.378339557598391,8.15507488781144,4.948759890378168,10.007982693865577,13.451999999999998,100.0,239.67800000000003,0.04226702688822078,397.50628419170454,-157.8282841917045,F-14 H
2016-03-02,15/9-F-14 H,24.0,268.083,99.63,239.439,20.649,100.0,%,28.643,88.836,1.966,139.0,21923.0,3333.0,,production,OP,139.0,21923.0,3333.0,3472.0,0.9599654377880185,157.71942446043167,6.314228110599078,8.15248607578024,4.9344739331306915,9.995291593011165,10.793999999999997,100.0,239.44000000000003,0.03437279186397604,396.8934788638277,-157.45347886382766,F-14 H
2016-03-03,15/9-F-14 H,24.0,267.937,99.629,239.352,20.244,100.0,%,28.585,88.968,1.963,137.0,21836.0,3317.0,,production,OP,137.0,21836.0,3317.0,3454.0,0.9603358425014475,159.38686131386862,6.321945570353214,8.147288258706624,4.919980925828125,9.991315262901649,10.661000000000001,100.0,239.352,0.0266894993575693,395.584075600921,-156.23207560092098,F-14 H
2016-03-04,15/9-F-14 H,24.0,267.808,99.629,239.327,19.793,100.0,%,28.481,88.234,1.905,136.0,21641.0,3289.0,,production,OP,136.0,21641.0,3289.0,3425.0,0.9602919708029197,159.125,6.318540145985401,8.138856750696325,4.912654885736052,9.982344942613622,11.39500000000001,100.0,239.327,0.024682306697753998,393.4673375209833,-154.14033752098328,F-14 H
2016-03-05,15/9-F-14 H,24.0,267.647,99.629,239.226,19.846,100.0,%,28.421,88.833,1.939,135.0,21419.0,3294.0,,production,OP,135.0,21419.0,3294.0,3429.0,0.9606299212598425,158.65925925925927,6.246427529892097,8.14002395246292,4.90527477843843,9.972033657571142,10.796000000000006,100.0,239.226,0.02247189224531242,393.8246213766145,-154.59862137661452,F-14 H
2016-03-06,15/9-F-14 H,24.0,267.572,99.629,239.17,19.828,100.0,%,28.403,88.707,1.927,134.0,21301.0,3287.0,,production,OP,134.0,21301.0,3287.0,3421.0,0.960830166617948,158.96268656716418,6.226541946799181,8.137688184977605,4.897839799950911,9.966509298952284,10.922000000000011,100.0,239.169,0.020726871305854638,393.27054602815963,-154.10154602815962,F-14 H
2016-03-07,15/9-F-14 H,24.0,267.512,99.629,239.126,19.815,100.0,%,28.385,88.803,1.933,133.0,21157.0,3264.0,,production,OP,133.0,21157.0,3264.0,3397.0,0.960847806888431,159.0751879699248,6.228142478657639,8.130647968160584,4.890349128221754,9.959726098983317,10.826000000000008,100.0,239.127,0.008767085869727848,391.53082547344246,-152.40382547344245,F-14 H
2016-03-08,15/9-F-14 H,24.0,267.521,99.629,239.176,19.772,100.0,%,28.346,88.028,1.842,131.0,21006.0,3241.0,,production,OP,131.0,21006.0,3241.0,3372.0,0.9611506524317912,160.35114503816794,6.229537366548043,8.123261319121745,4.875197323201151,9.952563390182721,11.600999999999999,100.0,239.175,0.009737866157611911,389.7593159645503,-150.58431596455029,F-14 H
2016-03-09,15/9-F-14 H,24.0,267.503,99.629,239.185,19.74,100.0,%,28.318,87.916,1.783,130.0,20773.0,3223.0,,production,OP,130.0,20773.0,3223.0,3353.0,0.9612287503728004,159.7923076923077,6.195347450044736,8.117610746466228,4.867534450455582,9.941409345534685,11.713000000000008,100.0,239.18499999999997,0.010344127604800944,388.4344514032071,-149.24945140320713,F-14 H
2016-03-10,15/9-F-14 H,24.0,267.465,99.629,239.171,19.758,100.0,%,28.294,87.85,1.79,130.0,20565.0,3211.0,,production,OP,130.0,20565.0,3211.0,3341.0,0.9610894941634242,158.19230769230768,6.155342711762946,8.114025442356757,4.867534450455582,9.931345880664525,11.77900000000001,100.0,239.17099999999996,0.010660070084424685,387.6035925957845,-148.43259259578454,F-14 H
2016-03-11,15/9-F-14 H,24.0,267.465,99.629,239.186,19.641,100.0,%,28.279,86.806,1.762,128.0,20437.0,3191.0,,production,OP,128.0,20437.0,3191.0,3319.0,0.9614341669177463,159.6640625,6.157577583609521,8.107418811719974,4.852030263919617,9.925102262508537,12.823000000000008,100.0,239.18599999999998,0.012269137081926845,386.0775597478667,-146.89155974786672,F-14 H
2016-03-12,15/9-F-14 H,18.67,270.283,99.594,240.096,19.09,60.97388,%,30.188,84.949,4.007,79.0,12598.0,2087.0,,production,OP,101.55329405463308,16194.536689876806,2682.80664167113,2784.359935725763,0.9635272391505079,159.46835443037975,5.816251154201293,7.931773300355251,4.620583725261335,9.69242922297619,14.644999999999996,60.97388,240.09500000000003,0.06788220208457216,351.88390395958476,-111.78890395958473,F-14 H
2016-03-13,15/9-F-14 H,24.0,267.9,99.627,239.318,19.895,100.0,%,28.582,87.359,1.811,123.0,20011.0,3186.0,,production,OP,123.0,20011.0,3186.0,3309.0,0.9628286491387126,162.6910569105691,6.04744635841644,8.104401307921613,4.812184355372417,9.904037401341563,12.268,100.0,239.31799999999998,0.06589213071111011,385.5690278680309,-146.25102786803092,F-14 H
2016-03-14,15/9-F-14 H,24.0,266.962,99.634,239.162,20.124,100.0,%,27.8,88.595,1.923,127.0,20263.0,3255.0,,production,OP,127.0,20263.0,3255.0,3382.0,0.962448255470136,159.5511811023622,5.991425192193968,8.126222529458525,4.844187086458591,9.91655184186533,11.039000000000001,100.0,239.16199999999998,0.06549783619717187,390.7202828457277,-151.55828284572772,F-14 H
2016-03-15,15/9-F-14 H,24.0,266.98,99.649,239.195,19.976,100.0,%,27.785,88.735,1.915,126.0,20144.0,3244.0,,production,OP,126.0,20144.0,3244.0,3370.0,0.9626112759643917,159.87301587301587,5.977448071216617,8.122668023346407,4.836281906951478,9.910661756284128,10.914000000000001,100.0,239.19500000000002,0.06545325942183922,389.88184997706594,-150.68684997706592,F-14 H
2016-03-16,15/9-F-14 H,24.0,266.972,99.649,239.198,19.826,100.0,%,27.774,88.737,1.91,127.0,20528.0,3230.0,,production,OP,127.0,20528.0,3230.0,3357.0,0.9621686029192732,161.63779527559055,6.114983616324099,8.118802996980035,4.844187086458591,9.929545086855418,10.912000000000006,100.0,239.19799999999998,0.0655269718457623,388.81280981708187,-149.6148098170819,F-14 H
2016-03-17,15/9-F-14 H,24.0,266.962,99.639,239.208,22.02,100.0,%,27.754,88.747,1.887,121.0,19398.0,3030.0,,production,OP,121.0,19398.0,3030.0,3151.0,0.9615994922246905,160.31404958677686,6.156140907648366,8.055475141757274,4.795790545596741,9.872925246953487,10.891999999999996,100.0,239.208,0.06637147341542106,374.4720206043761,-135.2640206043761,F-14 H
2016-03-18,15/9-F-14 H,24.0,267.132,99.638,239.24,22.308,100.0,%,27.892,88.694,1.848,119.0,19424.0,3203.0,,production,OP,119.0,19424.0,3203.0,3322.0,0.9641782059000602,163.2268907563025,5.847080072245635,8.10832229017324,4.77912349311153,9.874264693859224,10.944000000000003,100.0,239.24,0.06642109666484416,386.693325445798,-147.453325445798,F-14 H
2016-03-19,15/9-F-14 H,24.0,266.974,99.637,239.215,22.294,100.0,%,27.758,88.612,1.852,118.0,19357.0,3237.0,,production,OP,118.0,19357.0,3237.0,3355.0,0.9648286140089419,164.04237288135593,5.769597615499255,8.118207049405783,4.770684624465665,9.870809390145546,11.025000000000006,100.0,239.21599999999998,0.02384388289228377,389.1297008967638,-149.9137008967638,F-14 H
2016-03-20,15/9-F-14 H,24.0,267.081,99.635,239.213,22.289,100.0,%,27.868,88.565,1.825,119.0,19258.0,3228.0,,production,OP,119.0,19258.0,3228.0,3347.0,0.9644457723334329,161.83193277310923,5.753809381535704,8.115819701211327,4.77912349311153,9.86568183780023,11.070000000000007,100.0,239.21300000000002,0.023911222132164203,388.5550860092329,-149.3420860092329,F-14 H
2016-03-21,15/9-F-14 H,24.0,267.268,99.63,239.2,22.307,100.0,%,28.068,88.659,1.793,117.0,19166.0,3191.0,,production,OP,117.0,19166.0,3191.0,3308.0,0.9646311970979444,163.81196581196582,5.7938331318016925,8.104099056143582,4.762173934797756,9.860893154903707,10.97099999999999,100.0,239.19999999999996,0.022837477745814207,385.79178485434795,-146.591784854348,F-14 H
2016-03-22,15/9-F-14 H,24.0,267.21,99.629,239.171,22.362,100.0,%,28.04,88.779,1.8,114.0,18353.0,3166.0,,production,OP,114.0,18353.0,3166.0,3280.0,0.9652439024390244,160.99122807017545,5.595426829268293,8.09559870137819,4.736198448394496,9.817548327858471,10.850000000000009,100.0,239.17,0.021963688830394665,384.04606463439,-144.87606463439002,F-14 H
2016-03-23,15/9-F-14 H,24.0,267.322,99.625,239.189,22.416,100.0,%,28.133,88.754,1.763,113.0,18107.0,3173.0,,production,OP,113.0,18107.0,3173.0,3286.0,0.965611685940353,160.23893805309734,5.51034692635423,8.097426298597213,4.727387818712341,9.804053882820643,10.870999999999995,100.0,239.189,0.020823420800580795,384.56661883043745,-145.37761883043746,F-14 H
2016-03-24,15/9-F-14 H,24.0,267.33,99.62,239.203,22.283,100.0,%,28.127,87.491,1.7,114.0,18414.0,3178.0,,production,OP,114.0,18414.0,3178.0,3292.0,0.965370595382746,161.52631578947367,5.593560145808019,8.09925056179696,4.736198448394496,9.82086652384779,12.129000000000005,100.0,239.20299999999997,0.008958561765357363,384.9075565131021,-145.70455651310215,F-14 H
2016-03-25,15/9-F-14 H,24.0,267.19,99.619,239.127,22.298,100.0,%,28.063,88.354,1.732,114.0,18608.0,3181.0,,production,OP,114.0,18608.0,3181.0,3295.0,0.965402124430956,163.2280701754386,5.647344461305008,8.100161446936607,4.736198448394496,9.831346874758445,11.265,100.0,239.127,0.009079604585218814,385.05962729006467,-145.93262729006466,F-14 H
2016-03-26,15/9-F-14 H,24.0,267.389,99.618,239.23,22.048,100.0,%,28.159,86.368,1.614,112.0,18399.0,3137.0,,production,OP,112.0,18399.0,3137.0,3249.0,0.9655278547245306,164.27678571428572,5.66297322253001,8.0861025356691,4.718498871295094,9.820051594294094,13.25,100.0,239.23000000000002,0.00901875810774803,381.8899975662148,-142.65999756621477,F-14 H
2016-03-27,15/9-F-14 H,23.0,267.596,99.61,239.224,22.027,100.0,%,28.371,86.016,1.593,106.0,17694.0,2982.0,,production,OP,110.6086956521739,18463.304347826088,3111.6521739130435,3222.2608695652175,0.9656735751295337,166.92452830188682,5.7299222797927465,8.077838525563463,4.705998708530863,9.823540492462127,13.593999999999994,100.0,239.225,0.009135234539963217,380.017479041234,-140.79247904123403,F-14 H
2016-03-28,15/9-F-14 H,24.0,267.63,99.609,239.203,22.089,100.0,%,28.428,86.608,1.595,109.0,18095.0,3100.0,,production,OP,109.0,18095.0,3100.0,3209.0,0.9660330320972266,166.0091743119266,5.638828295419134,8.073714641109857,4.6913478822291435,9.803390935997843,13.00099999999999,100.0,239.202,0.010799894292809342,379.2151952039792,-140.0131952039792,F-14 H
2016-03-29,15/9-F-14 H,24.0,267.67,99.602,239.178,22.297,100.0,%,28.491,88.615,1.716,110.0,18032.0,3119.0,,production,OP,110.0,18032.0,3119.0,3229.0,0.9659337256116445,163.92727272727274,5.584391452462063,8.079927770758275,4.700480365792417,9.799903236279558,10.987000000000009,100.0,239.17900000000003,0.011098712620385996,380.60700513969084,-141.4280051396908,F-14 H
2016-03-30,15/9-F-14 H,24.0,267.69,99.6,239.224,22.366,100.0,%,28.465,88.622,1.716,108.0,17612.0,3121.0,,production,OP,108.0,17612.0,3121.0,3229.0,0.9665531124187055,163.07407407407408,5.45432022297925,8.079927770758275,4.68213122712422,9.776335766875645,10.977999999999994,100.0,239.225,0.010547424621027562,380.7652123255139,-141.54021232551392,F-14 H
2016-03-31,15/9-F-14 H,24.0,267.942,99.595,239.236,22.295,100.0,%,28.705,88.553,1.733,105.0,17189.0,3081.0,,production,OP,105.0,17189.0,3081.0,3186.0,0.9670433145009416,163.7047619047619,5.3951663527934715,8.066521490469993,4.653960350157523,9.752024923328158,11.042000000000002,100.0,239.23700000000002,0.010579979966005069,377.94278171069993,-138.7057817106999,F-14 H
2016-04-01,15/9-F-14 H,24.0,268.001,99.588,239.337,22.089,100.0,%,28.664,86.885,1.624,104.0,16845.0,3065.0,,production,OP,104.0,16845.0,3065.0,3169.0,0.9671820763647838,161.97115384615384,5.315556958030925,8.06117135969092,4.6443908991413725,9.731809155840653,12.702999999999989,100.0,239.337,0.008592502449720872,376.8989622514501,-137.5619622514501,F-14 H
2016-04-02,15/9-F-14 H,24.0,267.932,99.584,239.207,22.207,100.0,%,28.726,87.504,1.649,102.0,16800.0,3064.0,,production,OP,102.0,16800.0,3064.0,3166.0,0.9677826910928616,164.7058823529412,5.306380290587492,8.060224240440958,4.624972813284271,9.72913416539135,12.079999999999998,100.0,239.20600000000002,0.008607785852987385,376.7391328387121,-137.5331328387121,F-14 H
